patient_zip3,population,density,age_median,age_60s,age_70s,married,never_married,family_size,income_household_median,income_household_10_to_15,income_household_75_to_100,income_household_100_to_150,income_household_150_over,income_household_six_figure,income_individual_median,home_ownership,housing_units,rent_median,rent_burden,education_less_highschool,education_highschool,education_bachelors,education_college_or_above,labor_force_participation,unemployment_rate,self_employed,farmer,race_white,race_other,race_multiple,hispanic,disabled,poverty,limited_english,veteran,Ozone
573,1383.483333,4.81,43.981356,14.951667,9.258333,57.041667,24.928333,3.141186,60022,3.755,13.911667,15.603333,7.78,23.383333,32758.68966,75.885,541.766667,624.785714,20.210811,10.421667,37.126667,15.425,20.741667,63.386667,3.168966,23.22,24.372,87.693333,0.715,2.381667,2.341667,15.295,11.825,1.081667,8.191667,38.552883
574,1247.897959,2.685714,42.497917,15.314286,9.138776,58.885714,23.381633,3.225417,65303.5,3.806122,16.338776,16.546939,11.510204,28.057143,34862.13953,83.110204,508.408163,667.875,19.485,7.267347,34.265306,18.169388,23.506122,62.714286,1.61875,24.2,25.266667,95.806122,1.146939,1.597959,1.871429,9.363265,9.165306,0.593878,7.94898,38.363505
577,3606.649123,43.478947,41.921818,14.752727,9.26,49.383636,33.749091,3.415741,60532.61364,3.701852,11.144444,12.185185,12.188889,24.374074,27561.16667,72.177778,1408.701754,805.451613,28.157692,9.267273,34.298182,16.592727,22.876364,57.992727,6.530909,16.545455,13.522727,74.48,0.521818,4.749091,4.361818,13.398182,20.388889,0.374074,9.870909,41.889519
580,1568.8,38.29,43.875862,15.052542,8.330508,62.288136,22.691525,2.941897,80152.49091,3.265517,17.205172,20.553448,16.343103,36.896552,40682.5614,84.525862,628.166667,655.533333,19.117391,6.149153,25.176271,20.845763,26.427119,67.042373,2.206897,19.273333,14.964444,94.059322,0.869492,3.359322,1.835593,11.09661,6.956897,0.27069,8.398305,34.983832
581,31843.5,1603.075,28.875,7.1,4.1,33.55,56.325,3.9925,62710.66667,2.95,9.55,31.325,14.475,45.8,27809.25,54,14130.5,839.666667,25.466667,3.7,14.275,32.375,52.875,70.25,6.275,7.85,0.5,85.525,0.8,3.25,3.225,8.25,10.075,1.5,5.275,35.940214
582,1750.706897,59.946552,46.645614,15.019298,10.252632,56.285965,25.108772,2.885536,71414.76,3.894643,13.805357,19.460714,12.376786,31.8375,41673.67857,78.546429,739.37931,746.636364,24.721429,6.196491,27.124561,18.359649,25.029825,62.180702,2.554386,15.742857,13.87381,93.835088,0.554386,2.675439,3.889474,13.373214,9.296429,0.664286,10.250877,37.169706
585,3503.955556,18.184444,45.829545,17.0,10.05,59.565909,24.018182,2.975682,67535.19048,3.345455,12.881818,18.631818,12.861364,31.493182,35966.81818,81.752273,1409.422222,774.933333,24.172,8.786364,33.786364,17.413636,21.718182,60.454545,3.093182,18.931579,22.134211,88.497727,0.675,2.227273,2.072727,12.579545,11.315909,1.415909,8.718182,37.12248
587,1537.666667,35.084127,41.503175,13.795238,8.51746,58.052381,26.431746,3.109672,77763.16667,3.034426,16.485246,20.640984,14.129508,34.770492,40062.42623,79.629508,611.174603,797.527778,21.826667,7.61746,30.612698,17.898413,22.620635,63.834921,3.436508,17.260417,20.635417,89.25873,1.165079,2.812698,4.150794,13.033871,7.742623,0.603279,11.069841,37.153772
590,1220.833333,2.159722,46.740845,18.904225,9.447887,58.225352,21.557746,3.149014,60900.71429,5.023944,12.756338,13.588732,10.516901,24.105634,30344.51563,72.169014,485.347222,803.87234,24.172973,6.43662,32.764789,17.93662,23.869014,60.287324,4.743662,12.841667,10.289583,82.539437,0.222535,4.188732,2.987324,12.784507,14.753521,0.347887,8.785915,42.29281
591,35549.0,367.625,38.325,12.575,6.75,51.475,28.975,3.01,72046.25,3.1,14.025,16.1,16.2,32.3,37643.75,69.15,14585.25,1037.25,28.05,4.725,26.2,24.725,36.325,66.25,3.8,11.3,1,88.325,1.475,4.3,6.475,12.9,10.125,0.55,10.05,41.111066
592,937.878049,7.44878,42.180488,16.104878,7.287805,56.870732,26.770732,3.511951,61499.19444,3.565854,10.712195,16.914634,9.802439,26.717073,31830.15152,80.831707,348.829268,639.736842,17.415789,5.55122,33.831707,17.082927,22.173171,59.790244,3.7025,15.625,16.2,87.565854,0.536585,2.634146,3.190244,14.453659,12.353659,0.05122,8.719512,38.672614
593,1149.0,0.916667,46.458621,24.51,8.69,66.903333,19.606667,3.033667,63124.13043,3.566667,11.706667,14.246667,14.55,28.796667,35094.57692,77.513333,475.4,742.909091,20.93,5.576667,28.473333,18.38,22.906667,64.34,0.986667,19.833333,24.66,94.803333,0.656667,3.216667,2.676667,14.553333,15.293333,0.186667,6.37,40.980906
594,2181.885246,33.354098,46.578689,19.531148,10.195082,58.009836,20.327869,3.07,56698.72549,4.414754,11.211475,12.77541,9.955738,22.731148,30781.41071,74.611475,861.229508,732.871795,23.868966,6.536066,34.611475,17.888525,24.806557,58.108197,3.07541,14.695652,12.884783,88.036066,0.932787,3.563934,2.163934,14.285246,12.939344,0.377049,12.234426,39.127948
595,1353.26087,0.821739,45.03913,16.004348,9.491304,51.9,26.317391,3.425217,51855.42857,5.873913,11.047826,13.052174,7.695652,20.747826,28772.04348,70.304348,498.086956,515.384615,16.692308,10.547826,33.669565,19.430435,23.052174,60.826087,5.104348,13.542857,10.857143,78.543478,1.617391,3.504348,2.086957,15.33913,12.843478,0.03913,8.008696,38.748351
596,4505.210526,64.731579,46.9,19.305556,9.622222,49.077778,24.738889,2.889333,59150.33333,8.225,10.40625,14.40625,10.63125,25.0375,30857.875,83.3125,1887.421053,899.666667,24.455556,6.205882,29.682353,17.458824,29.247059,59.144444,2.135294,12.283333,4.716667,94.533333,0.316667,2.833333,4.894444,15.129412,12.0875,0.13125,15.123529,42.503442
597,4528.047619,6.809524,46.578571,16.907143,11.252381,55.866667,26.128571,3.166098,62312.25641,4.380952,13.52381,15.285714,9.561905,24.847619,30179.68293,73.269048,1836.238095,865.814815,24.082609,6.466667,29.888095,22.952381,31.819048,57.82619,2.907143,11.024242,5.075758,94.266667,1.030952,2.892857,4.278571,16.12619,11.278571,0.22619,9.538095,43.282778
598,4162.84,113.254,46.172,17.688,11.712,53.104,27.676,2.868125,58498.93478,5.565306,11.544898,12.659184,9.661224,22.320408,26981.97959,75.061224,1738.66,832.947368,27.206061,7.51,30.194,19.118,27.852,55.5,5.638,12.567442,4.595349,87.162,0.796,5.722,2.94,17.364,14.979592,0.32449,11.432,37.733608
599,4725.037037,12.185185,50.248148,22.688889,12.811111,60.014815,22.259259,2.937778,56618.09091,5.655556,9.888889,11.444444,10.196296,21.640741,26989.92308,80.733333,1892.111111,866.166667,26,9.92963,29.514815,20.803704,29.325926,48.588889,7.344444,10.9,0.652174,88.42963,0.9,3.885185,2.12963,18.762963,16.225926,0.066667,12.218519,37.459838
600,25744.47692,981.763077,41.7625,13.027692,7.818462,57.210769,28.021538,3.166462,107517.7344,2.02,11.844615,18.415385,29.495385,47.910769,49008.07813,76.163077,9478.415385,1467.650794,30.720968,7.296923,21.635385,27.110769,46.461538,65.912308,5.064063,13.765625,0.1625,76.872308,4.833846,5.635385,15.716923,9.207692,7.010769,4.478462,6.790769,37.831775
601,20161.31944,1062.608333,40.239437,12.177465,7.316901,52.061972,31.960563,3.257286,88752.76056,2.809859,14.214085,20.180282,21.590141,41.770423,41617.31429,72.805634,7247.222222,1368.835821,28.803125,10.228169,24.142254,23.102817,35.81831,68.192958,6.180282,11.301408,0.45493,69.411268,8.347887,6.091549,20.743662,10.112676,7.202817,5.032394,5.733803,36.551155
602,20795.5,2790.775,33.95,8.975,6.25,36.525,53.225,3.226667,102020.3333,2.7,9.5,16.4,34.166667,50.566667,37240.75,68.2,7981.5,1622.666667,36.95,3.725,6.725,23.5,66.025,56.775,9.125,19.9,0.033333,67.0,2.95,5.825,13.425,6.7,9.633333,2.133333,1.85,37.395355
603,16460.5,4100.525,38.9,10.2,6.725,47.525,37.8,2.935,109440.25,1.85,13.75,17.325,33.575,50.9,62228.0,60.2,6805.25,1461.5,26.966667,2.475,6.275,35.85,75.8,70.275,4.9,17.325,0.05,66.4,4.35,7.175,9.5,9.05,5.55,2.525,3.6,36.710899
604,18355.10127,901.198734,39.767089,12.397468,6.727848,47.974684,34.713924,3.310633,77592.79747,2.659494,14.120253,18.825316,16.98481,35.810127,37680.5443,76.321519,6602.898734,1212.831169,32.314474,9.111392,30.531646,16.965823,26.727848,64.837975,7.182278,11.123377,0.798701,65.388608,4.992405,4.956962,15.487342,10.934177,10.673418,2.965823,5.510127,37.030088
605,18511.32143,782.646429,40.369643,11.835714,6.444643,56.042857,29.285714,3.233818,99988.01852,1.745455,14.192727,20.567273,26.212727,46.78,47189.43636,78.890909,6653.946429,1347.901961,27.78125,7.178571,24.328571,24.555357,40.664286,67.121429,4.492857,12.413208,1.464151,79.142857,3.669643,5.380357,13.935714,8.660714,7.101786,2.507273,5.078571,36.97487
606,48671.14286,6431.4125,35.755357,9.683929,5.407143,35.930357,49.005357,3.16,76232.66071,4.375,11.496429,14.5375,20.935714,35.473214,46760.44643,46.769643,19756.08929,1371.25,33.625926,11.533929,19.669643,25.328571,47.157143,68.201786,8.9,15.292857,0.008929,47.628571,7.848214,6.271429,22.191071,10.389286,16.678571,6.917857,3.171429,36.761624
607,27536.75,2833.35,44.175,12.875,8.4,53.7,29.075,3.26,78325.75,1.9,14.8,17.675,20.3,37.975,37171.25,73.875,10367.25,1474.25,32.375,10.9,25.15,23.65,37.975,60.625,6.4,18.25,0,71.1,6.4,5.65,18.125,11.6,6.6,12.525,3.85,36.700765
608,38282.0,2350.15,35.65,10.4,5.3,38.375,43.45,3.57,58466.75,3.65,12.975,15.75,9.775,25.525,33074.5,60,12481.0,1029,32.875,14.7,29.85,13.775,21.425,64.525,8.575,11.375,0,40.1,17.05,6.575,33.425,9.4,15.2,5.225,4.275,37.171149
609,2866.75,55.3125,41.57037,14.66,8.810909,53.761818,27.201818,2.996909,62312.0566,4.049091,12.621818,15.987273,8.956364,24.943636,32250.96226,78.152727,1104.946429,803.137255,24.709302,9.401818,37.650909,10.434545,16.332727,61.045455,5.967273,13.027083,6.829167,90.307273,2.1,4.065455,5.969091,15.083636,12.250909,0.730909,9.850909,37.134407
610,4622.106061,48.507576,44.703125,14.093846,8.910769,56.058462,26.713846,2.971231,67514.90323,2.661538,14.024615,17.061538,11.061538,28.123077,34024.5873,80.687692,1842.227273,821,25.625926,7.890769,36.370769,14.523077,21.561538,63.069231,4.724615,11.891228,6.25614,93.406154,0.923077,3.016923,5.496923,13.346154,9.003077,0.781538,8.62,36.963795
611,20552.63636,622.8,43.309091,11.918182,6.572727,41.5,33.490909,2.947273,50214.27273,4.663636,11.572727,11.536364,7.754545,19.290909,29005.63636,55.763636,8411.0,1125.545455,44.336364,15.336364,34.336364,13.045455,20.5,56.009091,9.1,10.2,0.16,70.645455,3.254545,6.963636,15.381818,19.190909,17.345455,2.472727,8.836364,36.215174
612,4776.931818,132.936364,43.844186,14.865116,9.737209,57.725581,23.9,2.926977,67891,3.039535,14.325581,19.369767,9.846512,29.216279,35756.02381,80.476744,1976.5,819.4,25.563333,8.644186,37.597674,12.672093,18.969767,59.881395,5.344186,10.217949,6.24359,93.634884,0.844186,2.516279,4.369767,13.0,9.272093,0.530233,8.523256,35.894482
613,2327.596774,56.574194,43.345902,13.809836,8.411475,53.029508,27.721311,2.941639,65559.43103,3.583607,15.763934,17.072131,10.670492,27.742623,35015.41667,79.168852,975.354839,768.807692,24.545455,8.265574,39.632787,10.081967,15.478689,63.378689,5.345,9.187037,5.52037,94.162295,1.970492,2.918033,6.798361,13.306557,9.881967,0.509836,8.162295,36.980285
614,1859.246575,147.480822,44.521918,13.842466,9.510959,54.30411,25.319178,2.968333,63488.38806,3.634722,13.9125,18.102778,7.393056,25.495833,32220.62857,83.205556,760.547945,656.653061,27.336842,8.526027,37.19863,14.20137,19.80274,59.582192,4.866667,11.469355,9.280645,94.446575,0.532877,2.643836,2.576712,14.370833,11.320833,0.2,8.99726,36.6852
615,4467.652174,92.402174,43.367391,13.241304,8.843478,56.593478,24.293478,2.965435,70635.93023,3.543478,14.328261,16.68913,11.880435,28.569565,36890.44444,83.717391,1768.565217,769.25641,21.94375,8.136957,34.656522,16.473913,24.473913,59.752174,5.432609,10.57,4.555,96.06087,0.36087,1.708696,2.786957,13.51087,9.171739,0.16087,7.997826,37.053569
616,13692.16667,1025.933333,35.816667,11.008333,6.408333,35.808333,45.075,2.976364,49497.45455,5.845455,9.736364,12.090909,8.827273,20.918182,28448.66667,58.045455,5823.666667,815.818182,31.8,8.325,27.883333,15.341667,25.433333,58.183333,8.4,8.409091,0.172727,73.741667,1.45,4.883333,6.516667,13.575,19.872727,1.418182,6.466667,36.228295
617,4435.320755,68.001887,41.3,13.743396,7.686792,57.896226,24.954717,3.008868,75568.2549,2.056604,15.303774,20.156604,13.126415,33.283019,38353.98077,81.622642,1756.981132,823.416667,24.945238,5.084906,37.598113,19.143396,26.79434,64.432075,3.666038,13.631373,6.821569,93.201887,0.581132,3.862264,3.041509,11.816981,8.443396,0.190566,9.016981,37.77383
618,5012.275862,161.782759,43.32931,14.317241,7.867241,52.95,27.45,2.99069,70814.75,2.627586,16.02069,18.436207,11.744828,30.181034,37893.70909,80.491379,1992.362069,817.470588,25.102273,6.025862,35.775862,14.713793,24.774138,63.215517,5.122414,13.161111,4.196296,91.367241,0.262069,2.755172,2.377586,11.731034,9.972414,0.722414,7.393103,37.347482
619,3404.1,25.733333,42.79,14.043333,8.526667,55.886667,24.526667,2.892667,60431.16667,3.576667,13.23,17.08,7.316667,24.396667,32379.13333,78.866667,1411.433333,711.259259,23.204167,9.813333,40.36,12.003333,17.256667,61.74,5.776667,12.253846,6.719231,96.406667,0.406667,1.913333,2.723333,15.26,10.89,0.503333,7.506667,37.64677
620,3957.84,107.924,44.049333,15.094667,8.604,48.352,29.572,3.202027,60688.61972,4.725676,11.913514,16.52973,8.651351,25.181081,29734.60811,80.735135,1572.093333,758.631579,32.429412,10.08,39.813333,11.597333,16.878667,56.326667,5.338667,9.460294,5.891176,91.552,0.509333,2.221333,1.74,18.653333,13.498649,0.243243,9.977333,39.128294
622,6139.310811,136.294595,41.832877,15.481081,8.210811,51.686486,29.148649,3.092192,67434.38356,3.498649,14.789189,16.048649,11.444595,27.493243,34675.09722,77.144595,2387.391892,819.246377,28.73,9.352703,33.510811,12.67973,20.181081,62.209459,5.391892,10.33662,4.201408,85.1,0.859459,2.251351,2.898649,15.555405,12.118919,0.233784,10.193243,38.463828
623,2059.634615,37.3,44.1,14.375,8.7,54.644231,25.140385,3.149038,58009.2449,4.525,14.230769,14.776923,8.259615,23.036538,31038.13725,82.7,832.5,672.028571,25.166667,8.505769,40.323077,12.559615,19.117308,60.615385,4.359615,14.064444,12.22,95.934615,0.267308,2.096154,1.673077,15.903846,12.415385,0.267308,8.494231,36.653966
624,2414.45,14.39,43.731667,14.555,8.92,58.833333,23.31,2.949333,63182.62712,3.925,15.151667,15.746667,8.33,24.076667,31653.57627,84.733333,948.033333,697.478261,35.472222,9.283333,37.173333,11.876667,16.428333,61.051667,4.115,14.635593,11.505085,95.505,0.316667,2.553333,0.996667,16.981667,11.266667,0.285,8.188333,37.793584
625,3471.019608,75.121569,43.223529,15.317647,8.262745,54.937255,26.219608,2.996471,67590.93617,4.076471,15.431373,16.631373,9.890196,26.521569,36149.29412,80.35098,1429.215686,746.047619,23.680556,7.07451,40.390196,14.813725,20.868627,61.041176,5.235294,10.379167,4.9,93.517647,0.233333,2.603922,2.033333,14.696078,10.327451,0.162745,7.398039,37.993084
626,2761.140351,25.578947,44.017544,13.798246,8.34386,54.805263,25.385965,2.982281,65974.85455,3.177193,15.084211,16.015789,10.654386,26.670175,34714.51786,81.884211,1075.631579,740.307692,24.553488,7.540351,39.62807,15.24386,21.62807,60.066667,5.122807,12.203704,6.62963,95.021053,0.366667,2.522807,2.603509,15.950877,10.131579,0.291228,8.740351,38.73427
627,17400.75,544.25,41.928571,13.985714,7.142857,42.114286,37.171429,2.765714,65592.14286,4.885714,12.2,17.057143,13.814286,30.871429,38400.42857,62.457143,7776.875,837.285714,27.6,8.928571,26.2,18.871429,33.942857,58.342857,5.857143,9.8,0.585714,75.257143,0.742857,5.271429,2.385714,15.942857,16.614286,0.357143,7.414286,38.749373
628,2345.534884,43.415116,43.132558,14.165116,8.477907,54.348837,23.166279,3.014419,54612.52439,5.716279,13.273256,14.912791,5.85814,20.77093,29122.92857,81.753488,953.686046,664.184615,25.352941,11.438372,34.498837,9.396512,13.962791,57.684884,6.831395,11.179487,8.764103,95.602326,0.412791,2.494186,1.406977,19.252326,14.674419,0.359302,9.296512,39.212356
629,2745.384615,51.79359,43.535065,14.150649,9.172727,49.475325,26.928571,3.174935,51796.79167,6.577922,11.763636,11.396104,8.114286,19.51039,28028.04054,76.711688,1113.346154,638.603175,29.371429,10.933766,35.25974,12.455844,18.490909,52.505195,7.453247,9.186486,5.208108,88.749351,0.614286,3.420779,2.783117,20.163636,16.94026,0.428571,9.707792,39.097206
630,12912.19298,292.373684,42.896364,14.803636,7.821818,54.56,26.063636,3.028,76472.07407,2.534545,14.46,17.112727,15.389091,32.501818,37721.78182,81.092727,5011.0,956.466667,26.874419,8.787273,31.278182,16.061818,26.8,62.872727,4.670909,10.432075,2.079245,86.998182,0.703636,4.429091,2.3,14.214545,9.396364,0.481818,9.06,37.881252
631,19717.86957,1468.621739,38.164444,12.155556,6.784444,36.764444,42.873333,3.008,64785.95556,5.288889,10.751111,12.588889,14.46,27.048889,37594.48889,52.575556,8652.630435,994.931818,30.604545,8.813333,23.342222,22.595556,41.366667,64.822222,5.413333,12.048889,0.108889,52.14,1.16,3.691111,3.371111,13.737778,16.693333,1.628889,6.342222,38.521131
633,11799.46667,137.88,42.015556,13.135556,7.637778,55.835556,24.78,3.068889,73193.71111,3.495556,13.904444,19.848889,12.991111,32.84,34703.08889,80.553333,4451.155556,856.780488,23.957143,10.735556,40.475556,13.975556,20.98,62.233333,3.991111,12.397561,6.204878,92.362222,0.775556,2.94,2.028889,14.415556,10.797778,0.262222,8.013333,37.778884
634,1682.15,15.9425,43.010256,14.233333,7.207692,52.812821,22.320513,3.358205,52075.37143,3.920513,12.579487,12.489744,5.148718,17.638462,29921.31579,80.64359,642.25,586.956522,27.32381,11.458974,47.153846,11.064103,16.469231,59.587179,2.758974,14.452941,17.497059,95.392308,0.530769,1.333333,1.717949,14.789744,13.666667,0.061538,8.971795,35.471506
635,1836.636364,5.709091,42.49697,12.333333,12.669697,52.306061,25.015152,3.804545,48504.7931,6.769697,14.218182,9.457576,4.812121,14.269697,26538.125,80.69697,642.242424,572.5,24.221053,11.542424,47.363636,9.515152,14.80303,53.987879,4.915625,14.074074,23.555556,94.4,0.454545,3.454545,4.69697,16.630303,14.939394,0.684848,8.306061,36.18873
636,3937.411765,43.929412,43.557576,14.588235,9.129412,48.444118,25.226471,3.099394,47385.84848,5.791176,10.452941,10.711765,4.894118,15.605882,24584.33333,81.055882,1414.794118,664.461538,28.744,16.717647,43.720588,8.426471,12.3,51.3,5.233333,8.903226,7.106452,95.211765,0.376471,2.65,1.588235,26.176471,15.994118,0.064706,9.335294,38.213103
637,3524.756757,79.651351,41.663889,14.65,9.5,54.569444,25.827778,3.212222,57139.34375,5.583333,15.191667,12.680556,5.95,18.630556,28507.02778,81.541667,1345.0,750.954545,27.765,15.075,41.722222,12.302778,16.491667,59.922222,5.158333,12.511538,8.903846,94.808333,0.172222,3.094444,1.205556,16.741667,11.886111,0.111111,9.511111,39.156621
638,2499.555556,128.922222,40.636364,14.244444,8.573333,44.684444,29.082222,3.179111,41271.53659,7.993333,9.611111,8.273333,3.96,12.233333,21668.97561,68.231111,979.6,629.727273,33.653333,21.697778,45.055556,6.126667,9.675556,51.148889,4.942222,9.127273,1.669697,84.228889,0.546667,5.462222,4.362222,24.488889,23.806667,0.475556,7.28,38.996917
639,2660.689655,172.37931,45.233333,15.92069,14.737931,52.889655,20.106897,3.251071,42936.56522,7.031034,6.731034,8.658621,4.944828,13.603448,22423.875,74.631034,993.137931,599.904762,30.325,21.313793,40.696552,7.57931,11.575862,47.651724,9.748148,11.803846,8.253846,95.165517,0.241379,3.462069,2.406897,29.258621,21.12069,0.12069,10.424138,38.684853
640,10232.88889,212.861905,39.863492,11.998413,7.820635,54.806349,25.798413,3.124921,73108.93548,3.239683,16.346032,19.477778,11.904762,31.38254,35871.68333,73.37619,3918.396825,961.45614,24.796364,8.879365,35.807937,16.919048,25.684127,64.92381,3.612698,11.6875,4.453571,87.320635,1.242857,5.234921,3.834921,13.244444,8.912698,0.371429,8.438095,38.678794
641,11756.35294,844.033333,37.646,11.824,5.936,42.434,37.302,3.10898,66256.29167,3.91,10.856,15.154,14.578,29.732,38963.04082,56.782,4998.843137,1045.767442,32.017073,10.432,25.662,22.066,35.476,67.116,4.666,10.110204,0.104082,65.028,3.734,5.802,10.934,12.298,15.388,2.504,6.544,38.496971
645,14063.16667,437.033333,37.566667,12.116667,6.45,43.8,32.216667,3.171667,52568.66667,5.816667,13.416667,11.95,8.266667,20.216667,28515.83333,62.166667,5425.833333,837.0,29.666667,11.016667,37.816667,14.866667,21.283333,61.166667,5.366667,7.866667,0.916667,83.95,2.733333,5.583333,7.45,17.233333,16.633333,1.833333,8.283333,38.704143
